0.10127245,-0.1967152,0.35295916,0.16806285,-0.100792654,0.38691312,0.09558003,-0.088207945,0.37075305,0.08403045,-0.091282226,0.3593312,0.07382014,-0.09698512,0.3638518,0.06223713,-0.10627809,0.3841383,backward
0.119155474,-0.20051652,0.34025866,0.18921918,-0.10803252,0.37373438,0.117511325,-0.092824236,0.35892212,0.105645925,-0.09655363,0.34814975,0.096172154,-0.10335225,0.35298184,0.08616634,-0.112787515,0.37307712,backward
0.12655205,-0.1924941,0.34432745,0.19147131,-0.090968,0.35837042,0.121450774,-0.08816756,0.33771285,0.11062088,-0.09367737,0.3299672,0.10134855,-0.09943572,0.33682668,0.092153326,-0.10628743,0.35741475,backward
0.11580571,-0.20100677,0.35136515,0.17817733,-0.09957192,0.368335,0.1068254,-0.09748908,0.34893787,0.09608342,-0.10273315,0.34104392,0.08665441,-0.10903845,0.34662136,0.07711277,-0.117441565,0.36592215,backward
0.07670906,-0.16637969,0.37450045,0.13841209,-0.06226331,0.379737,0.071964554,-0.062103003,0.3602262,0.061620854,-0.06609035,0.35000503,0.050486606,-0.070531756,0.3556636,0.037298687,-0.07735609,0.3748515,backward
0.14092101,-0.1955393,0.35594362,0.21285895,-0.09702895,0.36131763,0.13832201,-0.09258744,0.34970516,0.12682182,-0.09930353,0.34031597,0.11797096,-0.10424651,0.3501338,0.10689248,-0.11045741,0.37267286,backward
0.13615708,-0.19666114,0.35432768,0.20993824,-0.10083289,0.36661085,0.13957986,-0.100896046,0.34805968,0.12923558,-0.107858784,0.33916768,0.11989011,-0.11200215,0.34657025,0.1095288,-0.11638445,0.36437908,backward
0.14032754,-0.19792318,0.35357994,0.21386513,-0.1023363,0.36639038,0.1448834,-0.101666175,0.34867722,0.13440958,-0.1088474,0.3394011,0.12439692,-0.11195937,0.34427908,0.114705965,-0.11758617,0.36257136,backward
0.14429267,-0.20006299,0.35076684,0.2173318,-0.10342521,0.360982,0.14820334,-0.10253544,0.34485245,0.13750766,-0.10995806,0.33629987,0.12792443,-0.113433264,0.3430477,0.11760101,-0.11791748,0.3630975,backward
0.11191739,-0.17263483,0.35002783,0.18243009,-0.073978156,0.35535672,0.11527598,-0.07978182,0.33659258,0.10483373,-0.08843049,0.32910827,0.09512983,-0.09021728,0.33591282,0.08388987,-0.090753786,0.356833,backward
0.102491274,-0.17218003,0.33455104,0.17274742,-0.08578354,0.36901653,0.118545085,-0.069986016,0.3701254,0.105242185,-0.070225574,0.36389276,0.09482598,-0.07379021,0.37178943,0.082536474,-0.084799804,0.38941994,backward
0.09994265,-0.1793305,0.33600914,0.1584812,-0.0887415,0.37852496,0.10475339,-0.076192185,0.36955822,0.09295042,-0.07708525,0.36345884,0.08213397,-0.08220819,0.3694726,0.07025163,-0.095943324,0.38516134,backward
0.100592375,-0.19688715,0.3542135,0.14991234,-0.09083708,0.36854607,0.087800704,-0.094406106,0.36345223,0.07552323,-0.09840965,0.35640818,0.06735419,-0.10435514,0.3631913,0.061103415,-0.113879636,0.38219357,backward
0.102496825,-0.19124639,0.34056908,0.15901688,-0.09000407,0.36150146,0.09436152,-0.09113741,0.34846547,0.082549,-0.09477085,0.339457,0.073060244,-0.09832538,0.34568408,0.0654126,-0.10648097,0.36501697,backward
0.14643809,-0.20293403,0.34575713,0.22501625,-0.11589497,0.37018567,0.16025326,-0.102996744,0.3430113,0.149198,-0.1075083,0.3337294,0.13922454,-0.10993583,0.3404666,0.12762417,-0.114255495,0.36179712,backward
0.14624168,-0.20629711,0.34519914,0.2235002,-0.11889855,0.37462536,0.16266079,-0.10841703,0.33862856,0.15279564,-0.11068254,0.32964534,0.14181656,-0.11188415,0.33469182,0.12861349,-0.11496537,0.354392,backward
0.14248613,-0.20054632,0.34539095,0.22109388,-0.112299144,0.37009233,0.15971622,-0.103279255,0.3337333,0.14971396,-0.105351284,0.32561126,0.13838726,-0.10668656,0.32977062,0.1255419,-0.10998873,0.34811264,backward
0.1433925,-0.19188988,0.34974474,0.22049434,-0.09854337,0.36617792,0.15860647,-0.09196573,0.3242938,0.1494511,-0.0973458,0.31651306,0.13742724,-0.09942028,0.31742048,0.124177076,-0.105496906,0.33250752,backward
0.14132866,-0.1803632,0.3463569,0.21245347,-0.08935581,0.37733036,0.16744588,-0.08820656,0.3290615,0.16008131,-0.08773479,0.32016465,0.14802329,-0.08785137,0.3188265,0.13219546,-0.09288331,0.33037925,backward
0.12464833,-0.18892992,0.3322011,0.18778631,-0.08798133,0.33579382,0.12322123,-0.08474478,0.3350275,0.109766744,-0.08818134,0.3281684,0.101794146,-0.09340371,0.33751455,0.09442772,-0.1003084,0.36021364,backward
0.12011907,-0.17728405,0.31851456,0.1852003,-0.081059605,0.3366385,0.12799563,-0.07038483,0.3502605,0.11354619,-0.07096144,0.34641096,0.104016826,-0.07906781,0.35239798,0.09625223,-0.093578376,0.36974484,backward
0.14817157,-0.19677001,0.33041787,0.21067628,-0.10023508,0.3564222,0.15803716,-0.09662557,0.34568807,0.14575157,-0.10348163,0.3361552,0.1359137,-0.10966836,0.342616,0.12470978,-0.1159382,0.36231187,backward
0.14653364,-0.1939854,0.33266935,0.20831323,-0.09793296,0.35905552,0.15507078,-0.09279916,0.34813738,0.14288618,-0.10217149,0.33785832,0.13291226,-0.10679607,0.34411833,0.1222924,-0.11292694,0.36390814,backward
0.14533861,-0.19782503,0.33239657,0.20736054,-0.102251366,0.35887322,0.15404996,-0.097987086,0.34537864,0.14214213,-0.106442705,0.33637428,0.13227029,-0.11117993,0.34275925,0.12160824,-0.11793034,0.3606318,backward
0.14219655,-0.20006353,0.331284,0.20439635,-0.104736514,0.3597333,0.15197955,-0.099038094,0.34763876,0.1396659,-0.107002325,0.3372106,0.12955134,-0.11317775,0.34297314,0.11834575,-0.12081005,0.36086452,backward
0.14313582,-0.19683859,0.33307546,0.21035852,-0.10048339,0.35109255,0.15319617,-0.09954553,0.32666466,0.14323026,-0.11100497,0.3209158,0.13233288,-0.11157432,0.32455522,0.120997675,-0.116026275,0.34227386,backward
0.13932598,-0.20049441,0.3325803,0.20483656,-0.10412854,0.35512695,0.14723592,-0.10141336,0.33086103,0.13731843,-0.11349907,0.32357496,0.12666109,-0.11643092,0.3277611,0.11544451,-0.120874524,0.34412223,backward
0.14203411,-0.19707358,0.32430917,0.20691189,-0.10614746,0.35861516,0.1562144,-0.090952754,0.35005784,0.14278418,-0.097457536,0.33784992,0.13249809,-0.10565321,0.3418994,0.12156248,-0.1150071,0.3594557,backward
0.13943541,-0.19878526,0.32704884,0.20207846,-0.106603086,0.36075988,0.15106079,-0.09250693,0.352304,0.13783893,-0.10004959,0.34055412,0.12745623,-0.10903867,0.34320948,0.11634759,-0.118663564,0.35927477,backward
0.13702236,-0.21064273,0.3258049,0.20684786,-0.11805129,0.34827125,0.15209737,-0.10655062,0.33286655,0.13956328,-0.11462043,0.3235698,0.12853177,-0.119125,0.32780913,0.116591334,-0.12563339,0.345371,backward
0.09939749,-0.1813167,0.32263604,0.07843426,-0.06694664,0.34520492,0.07097085,-0.06992534,0.43867728,0.067151554,-0.07873747,0.45845008,0.067918785,-0.096053064,0.46180934,0.069405735,-0.1250027,0.45168507,forward
0.10016148,-0.18153661,0.3218265,0.080539666,-0.067779526,0.34546003,0.07122807,-0.07114695,0.43706486,0.06658003,-0.07985973,0.4566226,0.068319425,-0.09626442,0.46060953,0.06979059,-0.12425922,0.450079,forward
0.11921001,-0.17396884,0.32845804,0.08688254,-0.07544583,0.35418755,0.082633294,-0.0569513,0.4267959,0.072136395,-0.06810382,0.44419274,0.07333269,-0.083466366,0.45370388,0.08035364,-0.109430015,0.4484234,forward
0.11585907,-0.17501631,0.32375744,0.08367254,-0.07738525,0.35170498,0.08193137,-0.060198516,0.4246976,0.07121723,-0.071724206,0.44187182,0.07294538,-0.0866711,0.45184425,0.07936999,-0.11280085,0.445119,forward
0.11255592,-0.17355017,0.32250202,0.078518316,-0.074505925,0.34688318,0.075855434,-0.057017654,0.42047665,0.06556291,-0.06823526,0.4382515,0.06681918,-0.08370867,0.44747716,0.07344238,-0.110092476,0.441507,forward
0.1166049,-0.16852339,0.32407156,0.08365722,-0.070472516,0.3519231,0.07211797,-0.058943495,0.4180501,0.061678972,-0.06986527,0.4317311,0.06140299,-0.08424421,0.44122294,0.07025592,-0.107819885,0.43865046,forward
0.118656896,-0.17297909,0.3237711,0.0841078,-0.075634606,0.35254908,0.07579294,-0.06232837,0.41781303,0.06521904,-0.07457036,0.4328002,0.065809295,-0.08865328,0.44409317,0.074087515,-0.11243488,0.4402151,forward
0.11931673,-0.17089498,0.32577384,0.084688425,-0.06008453,0.3492883,0.07630668,-0.054958746,0.41951066,0.06560026,-0.06777634,0.43578398,0.06239342,-0.084126905,0.44214773,0.06912718,-0.10913509,0.4369396,forward
0.11523655,-0.18171212,0.32426086,0.09039855,-0.07518451,0.35075212,0.08256735,-0.06755398,0.43223566,0.07750578,-0.07557516,0.45127547,0.07904246,-0.09177242,0.45692363,0.08166773,-0.11906664,0.44771472,forward
0.11342803,-0.17768735,0.32440138,0.100868866,-0.05846706,0.33379567,0.09008779,-0.061416492,0.43272457,0.08427313,-0.06947799,0.45199543,0.085354894,-0.0861171,0.4577832,0.08798808,-0.113002315,0.44861057,forward
0.11576816,-0.1866595,0.31926918,0.09303565,-0.06848487,0.33057275,0.09169217,-0.06979859,0.42721212,0.08572741,-0.07912782,0.44629854,0.08811299,-0.09574628,0.45310438,0.09084415,-0.12294501,0.44432533,forward
0.106049135,-0.18267205,0.30810997,0.083115466,-0.064049646,0.31764507,0.079216376,-0.065442234,0.41420504,0.071529,-0.076078504,0.43358612,0.072181955,-0.09333055,0.43960118,0.07383888,-0.120095044,0.42967755,forward
0.12278148,-0.18240413,0.3005563,0.0958978,-0.06553887,0.31558302,0.09105266,-0.07053606,0.40964675,0.083849244,-0.08486654,0.42817616,0.07887547,-0.10421346,0.4300718,0.08743602,-0.12883034,0.42279756,forward
0.11764686,-0.18230388,0.3037066,0.09410095,-0.06466768,0.31154102,0.0848716,-0.06543212,0.4063558,0.07819455,-0.07485686,0.42527357,0.08062661,-0.091338515,0.4331779,0.087557144,-0.11870076,0.4272243,forward
0.111934386,-0.1859861,0.3106637,0.09314143,-0.06778432,0.31400192,0.083841,-0.062037274,0.402583,0.075958684,-0.07051684,0.42194155,0.076542266,-0.08670978,0.43094414,0.08134029,-0.11514348,0.42602322,forward
0.12728614,-0.1855499,0.3092959,0.11390583,-0.0657386,0.3053043,0.106635675,-0.054889202,0.3947613,0.099726096,-0.06102629,0.41511104,0.10099071,-0.07698622,0.42513508,0.10556775,-0.10702759,0.42303985,forward
0.08702404,-0.18732885,0.3229778,0.082386464,-0.067303926,0.3089848,0.064744994,-0.051132604,0.39590734,0.053506386,-0.056561574,0.414519,0.052198,-0.0714031,0.42476416,0.056798846,-0.10058159,0.4256542,forward
0.10958514,-0.1933783,0.30859023,0.10739774,-0.07327156,0.2963399,0.09292707,-0.05829473,0.38409373,0.08281151,-0.06395426,0.4029498,0.082787365,-0.07861402,0.41373292,0.08801784,-0.10789733,0.41441783,forward
0.12677546,-0.17899986,0.29245827,0.09804001,-0.065038145,0.31815246,0.095027015,-0.07719247,0.41263607,0.08884448,-0.091000706,0.430413,0.08895932,-0.108916,0.43390247,0.095342174,-0.1342336,0.42315847,forward
0.1486981,-0.17105295,0.21224512,0.13476117,-0.04997173,0.21912988,0.13840444,-0.048476838,0.31266576,0.132933,-0.05718132,0.3320445,0.12949319,-0.07479321,0.33789152,0.13243274,-0.1020824,0.33143243,forward
0.08415056,-0.19164608,0.16695946,0.046907682,-0.07627887,0.17037264,0.03163024,-0.07718292,0.26744127,0.021783935,-0.088474505,0.2858925,0.01897417,-0.10925669,0.2888934,0.025918478,-0.13790146,0.2803281,forward
0.1480612,-0.18376073,0.27269372,0.13855729,-0.06528914,0.29633418,0.13727076,-0.07417984,0.39110047,0.1303775,-0.085980095,0.408305,0.12979582,-0.10299877,0.4119761,0.13407025,-0.1279414,0.40243822,forward
0.14399396,-0.1875471,0.2918083,0.13393371,-0.067295626,0.3085531,0.12875149,-0.07013338,0.40165234,0.119286,-0.08027897,0.4183708,0.117265664,-0.09720391,0.4229612,0.12063279,-0.124199,0.4157246,forward
0.13815196,-0.18905821,0.2913784,0.12734364,-0.0700322,0.30727893,0.12171939,-0.071107104,0.39836937,0.11172083,-0.08072451,0.41501445,0.109404944,-0.0974017,0.41983777,0.113183,-0.12461489,0.41320974,forward
0.12523222,-0.18331984,0.30181178,0.10617757,-0.06698521,0.3220162,0.09592934,-0.06882922,0.41269347,0.08442515,-0.07933928,0.4283501,0.083778895,-0.09548989,0.43247586,0.08869767,-0.121613234,0.42459553,forward
0.14352214,-0.1767655,0.29481208,0.12543872,-0.056381315,0.2976759,0.12029283,-0.05400987,0.40291497,0.1117656,-0.067619696,0.4243272,0.1085096,-0.09028405,0.4302312,0.112556405,-0.124608204,0.42361426,forward
0.1412931,-0.17825885,0.29355425,0.12524568,-0.057917103,0.295991,0.11726898,-0.057174414,0.40205532,0.109392144,-0.07090047,0.4234801,0.10741459,-0.09163338,0.4291902,0.11203701,-0.12426299,0.422191,forward
0.13887353,-0.17869271,0.29554468,0.11695763,-0.059763707,0.3004503,0.11118098,-0.059479266,0.40448344,0.10351332,-0.07202488,0.4247958,0.10203216,-0.09265281,0.43032825,0.10669924,-0.1242633,0.42305005,forward
0.13634351,-0.17424932,0.27032715,0.09021111,-0.06513715,0.30119938,0.10097214,-0.08601321,0.4070615,0.09274834,-0.10726127,0.4242792,0.093453765,-0.12740767,0.42429703,0.09990951,-0.15452199,0.40894544,forward
