0.14048326	-0.13031384	0.36446035	0.08036097	-0.02368348	0.3761533	0.012179002	-0.06893225	0.40654498	0.0029146299	-0.085960075	0.40522972	0.079016685	-0.11269689	0.37490016	0.08932202	-0.12458953	0.38593215	turnleft
0.12983325	-0.13657084	0.36055925	0.06819539	-0.031025417	0.37470496	1.9490719e-05	-0.079098634	0.40117183	-0.00920669	-0.096293315	0.4008514	0.06446867	-0.12031094	0.37180904	0.07669728	-0.13233192	0.38210464	turnleft
0.13068306	-0.10684345	0.3707506	0.059763268	-0.0061381757	0.38200378	-0.008534238	-0.06595133	0.40466234	-0.014980063	-0.08483647	0.40333205	0.063443065	-0.098948434	0.37837845	0.07616764	-0.109539025	0.3882609	turnleft
0.13161883	-0.104871415	0.3672739	0.06472043	-0.0004950762	0.37447363	-0.0058691055	-0.060582936	0.40191448	-0.012364067	-0.07890651	0.39978442	0.06646912	-0.09495843	0.3751025	0.08027999	-0.10557684	0.38816398	turnleft
0.11521964	-0.13303462	0.37809157	0.0810524	-0.014677249	0.378662	-0.006035134	-0.049059257	0.38922685	-0.018566765	-0.06434776	0.387036	0.053222097	-0.10452314	0.3746192	0.059921615	-0.1178658	0.38721868	turnleft
0.14612995	-0.08742431	0.3744991	0.10168642	0.02729781	0.3772528	0.02055873	-0.01722683	0.40229887	0.010605659	-0.03320323	0.40123087	0.08356767	-0.0654158	0.37946767	0.09427367	-0.07764414	0.3934968	turnleft
0.13088727	-0.093618885	0.38048106	0.08682015	0.021832317	0.3815647	0.0030320585	-0.022693127	0.40403888	-0.006647859	-0.038742363	0.4015692	0.07040956	-0.0717261	0.38701388	0.077739686	-0.08379626	0.3982804	turnleft
0.1242353	-0.08640556	0.3821289	0.07858093	0.028642833	0.38089326	-0.004896462	-0.016839296	0.40571392	-0.014993157	-0.03400621	0.4037353	0.0602662	-0.06538114	0.38629982	0.069703974	-0.077540904	0.3983824	turnleft
0.12942533	-0.10309975	0.37555373	0.084616706	0.012448028	0.37912977	0.002110608	-0.033759058	0.40263712	-0.0084613785	-0.04953082	0.40217966	0.06841504	-0.08163032	0.38149065	0.07628757	-0.09373653	0.39420336	turnleft
0.14556813	-0.11060955	0.36843395	0.10280754	0.0043248087	0.37754768	0.019736454	-0.041527018	0.4010429	0.009200126	-0.057603166	0.4001267	0.08331001	-0.08909699	0.37432605	0.092246085	-0.101279095	0.3869149	turnleft
0.122968905	-0.09462927	0.39091912	0.087067924	0.022184357	0.38110057	-0.0027831942	-0.022534505	0.39664435	-0.012445662	-0.03815481	0.39559853	0.05631493	-0.07171565	0.38671896	0.06762466	-0.08265494	0.40298203	turnleft
0.12171599	-0.09568824	0.3861152	0.06311367	0.0077727735	0.36118436	-0.016877446	-0.042929173	0.39012825	-0.023019075	-0.06112787	0.3927916	0.053553842	-0.08462606	0.38471735	0.063371256	-0.09138569	0.40001923	turnleft
0.12682225	-0.089733064	0.3880976	0.041754797	-0.008514911	0.3790846	-0.01371726	-0.042263076	0.39818722	-0.019786257	-0.060087413	0.39810857	0.06373429	-0.080385	0.38736823	0.071534395	-0.090014845	0.40077958	turnleft
0.12681532	-0.09212361	0.38862076	0.046004735	-0.007611394	0.3820164	-0.011668637	-0.03979878	0.40021664	-0.018525071	-0.056860432	0.3998659	0.061466753	-0.08058295	0.387134	0.06987657	-0.0902563	0.40107715	turnleft
0.13796878	-0.099728405	0.38037616	0.060356487	-0.012757972	0.37336844	7.214397e-05	-0.04374121	0.39546186	-0.0083138645	-0.061227843	0.39664042	0.07034989	-0.08697888	0.37901783	0.08065562	-0.09672341	0.39310586	turnleft
0.12839857	-0.10270549	0.3816984	0.054153405	-0.012365058	0.37500653	-0.009719148	-0.044102564	0.39422044	-0.017987229	-0.062004104	0.39319304	0.0629607	-0.08888267	0.37755102	0.071597934	-0.099016204	0.3917575	turnleft
0.132915	-0.112148255	0.38510817	0.07524696	-0.010761306	0.37379616	0.0048902333	-0.038718313	0.3829457	-0.0061848946	-0.05398415	0.3842052	0.060575828	-0.089157805	0.370672	0.07423378	-0.10062261	0.3890632	turnleft
0.14303726	-0.1039843	0.37021166	0.07515468	-0.007852778	0.3716586	0.010089651	-0.042109743	0.3943457	0.001769647	-0.05959712	0.39454576	0.07807179	-0.08803004	0.37362903	0.090794094	-0.098201886	0.39052653	turnleft
0.13142051	-0.11442061	0.37024745	0.062220596	-0.01754132	0.3679696	-0.0029422753	-0.05460173	0.38950813	-0.011521183	-0.07213186	0.38936248	0.06519194	-0.09855747	0.37320364	0.07397181	-0.10897218	0.38496897	turnleft
0.13296126	-0.11221165	0.36281765	0.06254771	-0.016266435	0.35704345	-0.0012505725	-0.053402945	0.38131922	-0.009193502	-0.07055266	0.38148984	0.06574781	-0.0967194	0.36627656	0.07519111	-0.106633976	0.3785669	turnleft
0.13317552	-0.12154218	0.37409097	0.07572314	-0.017512903	0.36264312	0.0026228204	-0.050356433	0.37353507	-0.006126374	-0.06669779	0.37071794	0.066729434	-0.09988782	0.36575818	0.075686544	-0.111421406	0.38058618	turnleft
0.13688314	-0.12130524	0.36611474	0.07467745	-0.020243734	0.35977343	0.0049231127	-0.055450752	0.37762266	-0.0033562928	-0.07304187	0.37567475	0.07146116	-0.10258463	0.3612262	0.07968056	-0.11295879	0.375174	turnleft
0.13066907	-0.10564687	0.36761653	0.05659771	-0.010866001	0.36706397	-0.008012552	-0.055322155	0.39367986	-0.014696725	-0.07357551	0.39158913	0.060715176	-0.09530681	0.36925352	0.07309397	-0.10499467	0.3816818	turnleft
0.13052563	-0.12671953	0.3588486	0.061736614	-0.028271675	0.36605927	-0.0036000907	-0.06942053	0.38512194	-0.011322834	-0.086557254	0.38306683	0.06329214	-0.11145617	0.3629601	0.074774995	-0.122463666	0.37502432	turnleft
0.14610994	-0.116739005	0.34951654	0.08316712	-0.015383199	0.35501707	0.015812311	-0.051588938	0.37321907	0.0072398335	-0.06849426	0.3716297	0.08008978	-0.09791303	0.35271776	0.089794055	-0.10898173	0.36547464	turnleft
0.12028822	-0.109477885	0.3550682	0.046984904	-0.0141905695	0.3603451	-0.01826926	-0.061004564	0.38160586	-0.025853157	-0.07943323	0.3799654	0.058216855	-0.09853413	0.35979673	0.06715222	-0.10993193	0.37110877	turnleft
0.15059781	-0.119583815	0.34916425	0.09007011	-0.016117886	0.3600918	0.02195406	-0.052889302	0.37843814	0.012378674	-0.068868876	0.37658888	0.0837964	-0.09907423	0.35212925	0.09523374	-0.11126966	0.36568928	turnleft
0.14036189	-0.12118882	0.35106125	0.07628016	-0.019154996	0.35695145	0.008134	-0.058361486	0.37532404	0.0001331903	-0.07582024	0.37204078	0.07974412	-0.10330159	0.35638306	0.08668886	-0.11516013	0.3671605	turnleft
0.12658165	-0.09652034	0.3635128	0.04904347	-0.0037426949	0.3683131	-0.015300885	-0.05541861	0.3891784	-0.021027911	-0.07398309	0.38569734	0.06258753	-0.08890507	0.3666151	0.07395552	-0.099280074	0.378806	turnleft
0.14435606	-0.120121315	0.32388806	0.07609524	-0.02068118	0.3342593	0.011176061	-0.063048445	0.3553234	0.003219597	-0.08075218	0.35317874	0.0674877	-0.104377024	0.3232705	0.08630067	-0.11531771	0.3370555	turnleft
0.14394781	-0.12777081	0.32005224	0.076492146	-0.028612226	0.33012095	0.009776466	-0.071340576	0.34981328	0.0026699342	-0.08973435	0.34644523	0.07800317	-0.11297332	0.3221413	0.08897863	-0.12405252	0.33477277	turnleft
0.15088339	-0.1294831	0.31681886	0.0847138	-0.029652208	0.32873148	0.017893646	-0.07202775	0.34978703	0.01010542	-0.08976977	0.34593776	0.08970865	-0.11381104	0.3258436	0.09738265	-0.12541762	0.3366459	turnleft
0.14735012	-0.12733716	0.32250655	0.08152658	-0.026463851	0.33202574	0.014981747	-0.06867005	0.35121372	0.0062845834	-0.08649785	0.34992278	0.08346183	-0.110678434	0.32855743	0.09224794	-0.12223091	0.34003696	turnleft
0.14532287	-0.12589851	0.32077163	0.07669763	-0.026957132	0.3295921	0.009176735	-0.070596226	0.3498176	0.0018406324	-0.08953246	0.3476445	0.08349067	-0.1119466	0.32673347	0.09291284	-0.12339309	0.33849806	turnleft
0.15609692	-0.12524965	0.32431972	0.09287779	-0.022843137	0.33539048	0.02468118	-0.06357974	0.3543366	0.015834525	-0.0817028	0.35159472	0.091994226	-0.10731712	0.32914948	0.10125373	-0.11920619	0.34037566	turnleft
